,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
32,2021-08-22,52783.770908426406,-94561.44163393856,177735.68596664726,52783.770908426406,52783.770908426406,-11799.301369948253,-11799.301369948253,-11799.301369948253,-11799.301369948253,-11799.301369948253,-11799.301369948253,0.0,0.0,0.0,40984.46953847815
33,2021-08-29,52894.957103065826,-81715.38936470273,190206.75559357845,52894.957103065826,52894.957103065826,398.3767587460737,398.3767587460737,398.3767587460737,398.3767587460737,398.3767587460737,398.3767587460737,0.0,0.0,0.0,53293.3338618119
34,2021-09-05,53006.14329770524,-71039.08532352732,177641.61458570987,53006.14329770524,53006.14329770524,1517.064310842874,1517.064310842874,1517.064310842874,1517.064310842874,1517.064310842874,1517.064310842874,0.0,0.0,0.0,54523.20760854811
35,2021-09-12,53117.329492344645,-79972.7089914792,181470.70294545728,53117.329492344645,53117.329492344645,-11524.931719876337,-11524.931719876337,-11524.931719876337,-11524.931719876337,-11524.931719876337,-11524.931719876337,0.0,0.0,0.0,41592.397772468306
36,2021-09-19,53228.51568698406,-92304.7313808924,151251.02158311807,53228.51568698406,53228.51568698406,-21356.23108374158,-21356.23108374158,-21356.23108374158,-21356.23108374158,-21356.23108374158,-21356.23108374158,0.0,0.0,0.0,31872.28460324248
37,2021-09-26,53339.701917463724,-96812.72001662271,174982.7703252087,53339.701917463724,53339.701917463724,-11394.352115676133,-11394.352115676133,-11394.352115676133,-11394.352115676133,-11394.352115676133,-11394.352115676133,0.0,0.0,0.0,41945.34980178759
38,2021-10-03,53450.8881479434,-60121.60838557074,192743.88445102572,53450.8881479434,53450.8881479434,13306.277956102442,13306.277956102442,13306.277956102442,13306.277956102442,13306.277956102442,13306.277956102442,0.0,0.0,0.0,66757.16610404584
39,2021-10-10,53562.074378423065,-52119.2057192673,214375.05841087483,53562.074378423065,53562.074378423065,29072.752537955348,29072.752537955348,29072.752537955348,29072.752537955348,29072.752537955348,29072.752537955348,0.0,0.0,0.0,82634.82691637841
40,2021-10-17,53673.26060890274,-70236.27152328366,207041.40294406973,53673.26060890274,53673.26060890274,16750.513328950223,16750.513328950223,16750.513328950223,16750.513328950223,16750.513328950223,16750.513328950223,0.0,0.0,0.0,70423.77393785297
41,2021-10-24,53784.446839382406,-94430.14665207035,171728.02017711906,53784.446839382406,53784.446839382406,-18868.453474146794,-18868.453474146794,-18868.453474146794,-18868.453474146794,-18868.453474146794,-18868.453474146794,0.0,0.0,0.0,34915.99336523561
42,2021-10-31,53895.63306897416,-122536.47374168741,141554.81986809708,53895.63306897416,53895.63306897416,-50922.58483583916,-50922.58483583916,-50922.58483583916,-50922.58483583916,-50922.58483583916,-50922.58483583916,0.0,0.0,0.0,2973.0482331349995
43,2021-11-07,54006.819298565904,-131933.52069369805,141951.5325943814,54006.819298565904,54006.819298565904,-50282.6875587375,-50282.6875587375,-50282.6875587375,-50282.6875587375,-50282.6875587375,-50282.6875587375,0.0,0.0,0.0,3724.131739828401
44,2021-11-14,54118.00552815765,-77432.38416947206,178345.13747289826,54118.00552815765,54118.00552815765,-6787.196586401996,-6787.196586401996,-6787.196586401996,-6787.196586401996,-6787.196586401996,-6787.196586401996,0.0,0.0,0.0,47330.808941755655
45,2021-11-21,54229.191757749395,-17930.677300725994,245707.43287488728,54229.191757749395,54229.191757749395,62146.05151230091,62146.05151230091,62146.05151230091,62146.05151230091,62146.05151230091,62146.05151230091,0.0,0.0,0.0,116375.2432700503
46,2021-11-28,54340.37798734113,37563.4380039454,307678.48677023436,54340.37798734113,54340.37798734113,120050.08954483857,120050.08954483857,120050.08954483857,120050.08954483857,120050.08954483857,120050.08954483857,0.0,0.0,0.0,174390.4675321797
47,2021-12-05,54451.56422046624,46493.824256820146,315855.84354103537,54451.56422046624,54451.56422046624,132857.12045654957,132857.12045654957,132857.12045654957,132857.12045654957,132857.12045654957,132857.12045654957,0.0,0.0,0.0,187308.68467701582
48,2021-12-12,54562.75045359135,9142.263169778515,280255.9173165099,54562.75045359135,54562.75045359135,91507.79600648656,91507.79600648656,91507.79600648656,91507.79600648656,91507.79600648656,91507.79600648656,0.0,0.0,0.0,146070.54646007792
49,2021-12-19,54673.93668671645,-66844.31164148505,208361.63838237748,54673.93668671645,54673.93668671645,19669.13973545539,19669.13973545539,19669.13973545539,19669.13973545539,19669.13973545539,19669.13973545539,0.0,0.0,0.0,74343.07642217184
50,2021-12-26,54785.122919841546,-123088.41236788436,155139.49696661366,54785.122919841546,54785.122919841546,-42562.44966289353,-42562.44966289353,-42562.44966289353,-42562.44966289353,-42562.44966289353,-42562.44966289353,0.0,0.0,0.0,12222.673256948015
51,2022-01-02,54896.30916745013,-151777.2954462258,113967.73294914774,54896.30916745013,54896.30916745013,-68651.35238302247,-68651.35238302247,-68651.35238302247,-68651.35238302247,-68651.35238302247,-68651.35238302247,0.0,0.0,0.0,-13755.043215572347
52,2022-01-09,55007.495415058715,-146817.1667655253,118997.6781811391,55007.495415058715,55007.495415058715,-63420.341135027425,-63420.341135027425,-63420.341135027425,-63420.341135027425,-63420.341135027425,-63420.341135027425,0.0,0.0,0.0,-8412.845719968711
53,2022-01-16,55118.6816626673,-130169.3049131821,134983.98839607107,55118.6816626673,55118.6816626673,-51374.66664405292,-51374.66664405292,-51374.66664405292,-51374.66664405292,-51374.66664405292,-51374.66664405292,0.0,0.0,0.0,3744.01501861438
54,2022-01-23,55229.86791027588,-128619.05632728968,130224.22968873562,55229.86791027588,55229.86791027588,-47704.01392035143,-47704.01392035143,-47704.01392035143,-47704.01392035143,-47704.01392035143,-47704.01392035143,0.0,0.0,0.0,7525.85398992445
55,2022-01-30,55341.05415788447,-123983.97012416138,147355.15410014152,55341.05415788447,55341.05415788447,-43641.03687519003,-43641.03687519003,-43641.03687519003,-43641.03687519003,-43641.03687519003,-43641.03687519003,0.0,0.0,0.0,11700.01728269444
56,2022-02-06,55452.240426849086,-112126.85154373306,156782.462296356,55452.240426849086,55452.240426849086,-22515.808933524826,-22515.808933524826,-22515.808933524826,-22515.808933524826,-22515.808933524826,-22515.808933524826,0.0,0.0,0.0,32936.43149332426
57,2022-02-13,55563.426695813716,-61450.72496112094,199532.6565274274,55563.426695813716,55563.426695813716,13145.921373482983,13145.921373482983,13145.921373482983,13145.921373482983,13145.921373482983,13145.921373482983,0.0,0.0,0.0,68709.3480692967
58,2022-02-20,55674.61296477834,-36165.317026583034,234582.31785439246,55674.61296477834,55674.61296477834,37899.89017942061,37899.89017942061,37899.89017942061,37899.89017942061,37899.89017942061,37899.89017942061,0.0,0.0,0.0,93574.50314419894
59,2022-02-27,55785.79923374297,-39632.58151205345,216351.12117521965,55785.79923374297,55785.79923374297,30645.292774742567,30645.292774742567,30645.292774742567,30645.292774742567,30645.292774742567,30645.292774742567,0.0,0.0,0.0,86431.09200848553
60,2022-03-06,55896.985509354374,-78461.60371990975,196625.6268135323,55896.985509354374,55896.985509354374,1625.0817078880925,1625.0817078880925,1625.0817078880925,1625.0817078880925,1625.0817078880925,1625.0817078880925,0.0,0.0,0.0,57522.06721724247
61,2022-03-13,56008.17178496578,-90511.60270802905,171719.47592094826,56008.17178496578,56008.17178496578,-15380.712175980283,-15380.712175980283,-15380.712175980283,-15380.712175980283,-15380.712175980283,-15380.712175980283,0.0,0.0,0.0,40627.4596089855
62,2022-03-20,56119.358060577186,-69736.10430932691,182850.62469872631,56119.358060577186,56119.358060577186,-420.297504456309,-420.297504456309,-420.297504456309,-420.297504456309,-420.297504456309,-420.297504456309,0.0,0.0,0.0,55699.06055612088
63,2022-03-27,56230.54433618859,-45411.679660327456,223080.66758274942,56230.54433618859,56230.54433618859,28138.953621458302,28138.953621458302,28138.953621458302,28138.953621458302,28138.953621458302,28138.953621458302,0.0,0.0,0.0,84369.49795764689
64,2022-04-03,56341.73061180001,-47920.92619547236,213856.93981880334,56341.73061180001,56341.73061180001,32651.88853631948,32651.88853631948,32651.88853631948,32651.88853631948,32651.88853631948,32651.88853631948,0.0,0.0,0.0,88993.6191481195
65,2022-04-10,56452.916880825716,-79891.5255818003,181285.63491700572,56452.916880825716,56452.916880825716,-699.1492589613143,-699.1492589613143,-699.1492589613143,-699.1492589613143,-699.1492589613143,-699.1492589613143,0.0,0.0,0.0,55753.767621864405
66,2022-04-17,56564.10314985141,-115366.88544142478,142506.44030656936,56564.10314985141,56564.10314985141,-44194.39797567957,-44194.39797567957,-44194.39797567957,-44194.39797567957,-44194.39797567957,-44194.39797567957,0.0,0.0,0.0,12369.705174171846
