,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
83,2022-08-15,3079.5728086773865,823.8495684486172,5266.770386955355,3079.5728086773865,3079.5728086773865,19.657236258985005,19.657236258985005,19.657236258985005,19.657236258985005,19.657236258985005,19.657236258985005,0.0,0.0,0.0,3099.2300449363715
84,2022-08-22,3081.2165966701186,470.4043172190511,4866.447565974719,3081.2165966701186,3081.2165966701186,-387.6408138710346,-387.6408138710346,-387.6408138710346,-387.6408138710346,-387.6408138710346,-387.6408138710346,0.0,0.0,0.0,2693.575782799084
85,2022-08-29,3082.8603846628507,278.3865172492116,4743.908189482131,3082.8603846628507,3082.8603846628507,-618.2018312463287,-618.2018312463287,-618.2018312463287,-618.2018312463287,-618.2018312463287,-618.2018312463287,0.0,0.0,0.0,2464.658553416522
86,2022-09-05,3084.504172544254,576.7162713067801,5058.196284673,3084.504172544254,3084.504172544254,-260.1578488264968,-260.1578488264968,-260.1578488264968,-260.1578488264968,-260.1578488264968,-260.1578488264968,0.0,0.0,0.0,2824.346323717757
87,2022-09-12,3086.147960425658,1509.536943779875,5817.604208010996,3086.147960425658,3086.147960425658,635.2955507676176,635.2955507676176,635.2955507676176,635.2955507676176,635.2955507676176,635.2955507676176,0.0,0.0,0.0,3721.4435111932753
88,2022-09-19,3087.791748307061,2229.5861382814187,6822.724650191184,3087.791748307061,3087.791748307061,1440.2908589596304,1440.2908589596304,1440.2908589596304,1440.2908589596304,1440.2908589596304,1440.2908589596304,0.0,0.0,0.0,4528.082607266691
89,2022-09-26,3089.435536188465,2257.599311826968,6939.362912723062,3089.435536188465,3089.435536188465,1430.4688312196245,1430.4688312196245,1430.4688312196245,1430.4688312196245,1430.4688312196245,1430.4688312196245,0.0,0.0,0.0,4519.9043674080895
90,2022-10-03,3091.079324069868,1401.4535913697034,5799.732059279866,3091.079324069868,3091.079324069868,469.1524390859253,469.1524390859253,469.1524390859253,469.1524390859253,469.1524390859253,469.1524390859253,0.0,0.0,0.0,3560.2317631557935
91,2022-10-10,3092.7231118983987,152.12051291650116,4672.4105552761275,3092.7231118983987,3092.7231118983987,-793.5894231817202,-793.5894231817202,-793.5894231817202,-793.5894231817202,-793.5894231817202,-793.5894231817202,0.0,0.0,0.0,2299.1336887166785
92,2022-10-17,3094.3668997269297,-698.813654705116,3882.479509504628,3094.3668997269297,3094.3668997269297,-1457.254858272061,-1457.254858272061,-1457.254858272061,-1457.254858272061,-1457.254858272061,-1457.254858272061,0.0,0.0,0.0,1637.1120414548686
